Date,Open,High,Low,Close,Adj Close,Volume
2007-09-04,40.834042,41.574467,40.757446,41.310638,23.376720,883953
2007-09-05,41.276596,41.429787,40.851063,41.165958,23.294844,1548415
2007-09-06,41.225533,41.387234,40.748936,41.259575,23.347830,1044458
2007-09-07,40.085106,41.038300,40.085106,40.621277,22.986635,1345610
2007-09-10,40.834042,41.055321,40.238297,40.612766,22.981810,945875
2007-09-11,40.765957,40.944679,40.527660,40.919147,23.155191,1138693
2007-09-12,40.893616,41.276596,40.893616,41.089363,23.251514,1727485
2007-09-13,41.412766,41.557446,41.021278,41.174469,23.299677,914150
2007-09-14,41.063831,41.599998,41.038300,41.497871,23.482674,915913
2007-09-17,40.851063,41.182980,40.544682,41.029785,23.472940,1272643
2007-09-18,41.319149,41.710636,40.799999,41.710636,23.862446,1624555
2007-09-19,41.863831,42.263828,41.625530,42.161701,24.120504,1208840
2007-09-20,42.161701,42.161701,41.463829,41.625530,23.813757,865858
2007-09-21,42.093616,42.263828,41.599998,41.889362,23.964691,1629020
2007-09-24,41.685104,42.255318,41.625530,41.872341,23.954960,1707863
2007-09-25,41.736172,42.391487,41.617020,41.855320,23.945223,1172650
2007-09-26,42.170212,42.374470,41.702129,42.221275,24.154575,946815
2007-09-27,42.536171,42.536171,41.710636,42.195744,24.139978,1098390
2007-09-28,42.212765,42.212765,41.089363,41.225533,23.584927,1176998
2007-10-01,41.480850,41.914894,41.344681,41.770214,23.896528,1028008
2007-10-02,41.846809,41.982979,41.438297,41.599998,23.799152,656825
2007-10-03,41.387234,41.514893,40.791489,41.225533,23.584927,847880
2007-10-04,41.429787,41.702129,41.191490,41.685104,23.847839,660115
2007-10-05,41.702129,42.042553,41.446808,41.651066,23.828371,715928
2007-10-08,41.531914,42.025532,41.506382,41.685104,23.847839,410310
2007-10-09,41.727661,42.663830,41.591488,42.587234,24.363939,1806210
2007-10-10,42.544682,42.731915,42.323402,42.527660,24.329853,1535373
2007-10-11,43.055321,43.387234,42.723404,42.885105,24.534357,1366878
2007-10-12,43.089363,43.565956,42.876595,43.004253,24.602518,1541365
2007-10-15,42.936169,43.251064,41.914894,42.280849,24.188667,908745
2007-10-16,42.459576,42.476597,41.795746,41.931915,23.989040,879135
2007-10-17,42.255318,42.340427,41.191490,41.497871,23.740728,1212483
2007-10-18,41.242554,41.642551,41.225533,41.506382,23.745596,867033
2007-10-19,41.514893,41.582977,40.451065,40.451065,23.141848,1970475
